consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,please enter your date of birth (dd/mm/yyyy),date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv,key_resp_13.keys,key_resp_13.rt,learn_blocks_loop.thisRepN,learn_blocks_loop.thisTrialN,learn_blocks_loop.thisN,learn_blocks_loop.thisIndex,learn_blocks_loop.ran,final_learn_test.thisRepN,final_learn_test.thisTrialN,final_learn_test.thisN,final_learn_test.thisIndex,final_learn_test.ran,s_im1,s_im2,s_im3,s_im4,s_im5,s_im6,s_im7,s_im8,s_im1pos,s_im2pos,s_im3pos,s_im4pos,s_im5pos,s_im6pos,s_im7pos,s_im8pos,s_tarright,search_resp.keys,search_resp.rt,search_loop.thisRepN,search_loop.thisTrialN,search_loop.thisN,search_loop.thisIndex,search_loop.ran,prac_wm_test_loop.thisRepN,prac_wm_test_loop.thisTrialN,prac_wm_test_loop.thisN,prac_wm_test_loop.thisIndex,prac_wm_test_loop.ran,wm_recalled1,wm_recall_rt1,wm_probed1,wm_recall_acc1,wm_recalled2,wm_recall_rt2,wm_probed2,wm_recall_acc2,wm_recalled3,wm_recall_rt3,wm_probed3,wm_recall_acc3,wm_recalled4,wm_recall_rt4,wm_probed4,wm_recall_acc4,prac_wm_trial_loop.thisRepN,prac_wm_trial_loop.thisTrialN,prac_wm_trial_loop.thisN,prac_wm_trial_loop.thisIndex,prac_wm_trial_loop.ran,word1,image1,file1,item_type1,word2,image2,file2,item_type2,word4,image4,file4,item_type4,word3,image3,file3,item_type3,wm_test_loop.thisRepN,wm_test_loop.thisTrialN,wm_test_loop.thisN,wm_test_loop.thisIndex,wm_test_loop.ran,wm_trial_loop.thisRepN,wm_trial_loop.thisTrialN,wm_trial_loop.thisN,wm_trial_loop.thisIndex,wm_trial_loop.ran
,,,,,,,,,,stimuli/images/PICTURE_95.png,STYLE,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,suitcase,,,,,,0,7,7,25,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_380.png,PHOTO,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,gorilla,,,,,,0,8,8,52,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_302.png,FAMILY,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,taxi,,,,,,0,9,9,18,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_215.png,PLENTY,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,boot,,,,,,0,10,10,37,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_160.png,LEADER,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,wheelbarrow,,,,,,0,11,11,3,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_491.png,WRITER,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,rug,,,,,,0,12,12,57,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_208.png,MONTH,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,microphone,,,,,,0,13,13,53,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_308.png,ESTATE,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,dice,,,,,,0,14,14,46,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_380.png,DEATH,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,gorilla,,,,,,0,15,15,49,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_177.png,CARS,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,mushroom,,,,,,0,16,16,35,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_488.png,STYLE,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,sun,,,,,,0,17,17,33,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_491.png,ROOF,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,rug,,,,,,0,18,18,24,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_677.png,MILE,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,map,,,,,,0,19,19,30,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_667.png,BATH,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,daisy,,,,,,0,20,20,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_487.png,FLIGHT,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,basket,,,,,,0,21,21,9,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_147.png,MOMENT,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,hanger,,,,,,0,22,22,51,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_285.png,ADVICE,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,carrot,,,,,,0,23,23,12,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_453.png,PLENTY,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,scissors,,,,,,0,24,24,56,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_708.png,YARD,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,monkey,,,,,,0,25,25,29,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_509.png,PHOTO,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,telephone,,,,,,0,26,26,21,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_203.png,ARTIST,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,cap,,,,,,0,27,27,26,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_654.png,VALLEY,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,pencil,,,,,,0,28,28,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_744.png,SAKE,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,ring,,,,,,0,29,29,17,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_469.png,LETTER,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,stool,,,,,,0,30,30,42,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_308.png,KIND,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,dice,,,,,,0,31,31,54,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_708.png,CLIENT,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,monkey,,,,,,0,32,32,5,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_68.png,MILE,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,candle,,,,,,0,33,33,44,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_692.png,MONTH,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,cherry,,,,,,0,34,34,16,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_208.png,THING,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,microphone,,,,,,0,35,35,47,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_469.png,ARTIST,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,stool,,,,,,0,36,36,6,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,BODY,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,wheel,,,,,,0,37,37,8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_449.png,THING,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,bench,,,,,,0,38,38,59,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_151.png,GIRL,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,tray,,,,,,0,39,39,19,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_123.png,ADVICE,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,dart,,,,,,0,40,40,50,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_688.png,WOMEN,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,runner,,,,,,0,41,41,14,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_667.png,PLENTY,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,daisy,,,,,,0,42,42,41,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_233.png,WOMEN,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,salt,,,,,,0,43,43,38,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_688.png,CASINO,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,runner,,,,,,0,44,44,2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_744.png,SYSTEM,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,ring,,,,,,0,45,45,43,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_453.png,DUDE,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,scissors,,,,,,0,46,46,27,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_255.png,AREA,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,shovel,,,,,,0,47,47,22,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_708.png,PENNY,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,monkey,,,,,,0,48,48,31,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_675.png,WEAPON,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,windmill,,,,,,0,49,49,32,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_339.png,PLENTY,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,backpack,,,,,,0,50,50,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_311.png,BEAUTY,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,razor,,,,,,0,51,51,13,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_314.png,SAKE,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,perfume,,,,,,0,52,52,7,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_467.png,DEMON,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,peg,,,,,,0,53,53,23,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_160.png,FEET,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,wheelbarrow,,,,,,0,54,54,58,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_123.png,ADVICE,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,dart,,,,,,0,55,55,40,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_248.png,DOZEN,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,cart,,,,,,0,56,56,39,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_470.png,CASINO,5dee8dc525332652f941f79b,12/08/1996,2020-08-13_12h41.39.678,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f352687fbeb1447cc544e76,4,,,,,,motorbike,,,,,,0,57,57,36,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
