consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,please enter your date of birth (dd/mm/yyyy),date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv,key_resp_13.keys,key_resp_13.rt,learn_blocks_loop.thisRepN,learn_blocks_loop.thisTrialN,learn_blocks_loop.thisN,learn_blocks_loop.thisIndex,learn_blocks_loop.ran,final_learn_test.thisRepN,final_learn_test.thisTrialN,final_learn_test.thisN,final_learn_test.thisIndex,final_learn_test.ran,s_im1,s_im2,s_im3,s_im4,s_im5,s_im6,s_im7,s_im8,s_im1pos,s_im2pos,s_im3pos,s_im4pos,s_im5pos,s_im6pos,s_im7pos,s_im8pos,s_tarright,search_resp.keys,search_resp.rt,search_loop.thisRepN,search_loop.thisTrialN,search_loop.thisN,search_loop.thisIndex,search_loop.ran,prac_wm_test_loop.thisRepN,prac_wm_test_loop.thisTrialN,prac_wm_test_loop.thisN,prac_wm_test_loop.thisIndex,prac_wm_test_loop.ran,wm_recalled1,wm_recall_rt1,wm_probed1,wm_recall_acc1,wm_recalled2,wm_recall_rt2,wm_probed2,wm_recall_acc2,wm_recalled3,wm_recall_rt3,wm_probed3,wm_recall_acc3,wm_recalled4,wm_recall_rt4,wm_probed4,wm_recall_acc4,prac_wm_trial_loop.thisRepN,prac_wm_trial_loop.thisTrialN,prac_wm_trial_loop.thisN,prac_wm_trial_loop.thisIndex,prac_wm_trial_loop.ran,word1,image1,file1,item_type1,word2,image2,file2,item_type2,word4,image4,file4,item_type4,word3,image3,file3,item_type3,wm_test_loop.thisRepN,wm_test_loop.thisTrialN,wm_test_loop.thisN,wm_test_loop.thisIndex,wm_test_loop.ran,wm_trial_loop.thisRepN,wm_trial_loop.thisTrialN,wm_trial_loop.thisN,wm_trial_loop.thisIndex,wm_trial_loop.ran
,,FLIGHT,2.393,0,,,,,,stimuli/images/PICTURE_469.png,ARTIST,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,stool,,,,,,,,,,,1,0,0,16,16,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_708.png,YARD,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,monkey,,,,,,,,,,,3,0,0,17,17,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_470.png,CASINO,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,motorbike,,,,,,,,,,,4,0,0,18,18,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.847,0,,,,,,stimuli/images/PICTURE_160.png,LEADER,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,wheelbarrow,,,,,,,,,,,1,0,0,19,19,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_488.png,STYLE,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,sun,,,,,,,,,,,4,0,0,20,20,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_123.png,ADVICE,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,dart,,,,,,,,,,,6,0,0,21,21,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_688.png,WOMEN,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,runner,,,,,,,,,,,2,0,0,22,22,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_311.png,BEAUTY,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,razor,,,,,,,,,,,2,0,0,23,23,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_208.png,THING,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,microphone,,,,,,,,,,,5,0,0,24,24,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_95.png,STYLE,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,suitcase,,,,,,,,,,,3,0,0,25,25,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_491.png,ROOF,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,rug,,,,,,,,,,,3,0,0,26,26,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_469.png,LETTER,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,stool,,,,,,,,,,,5,0,0,27,27,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_123.png,ADVICE,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,dart,,,,,,,,,,,5,0,0,28,28,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_160.png,FEET,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,wheelbarrow,,,,,,,,,,,6,0,0,29,29,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_356.png,DANGER,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,pawn,,,,,,,,,,,6,0,0,30,30,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_255.png,AREA,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,shovel,,,,,,,,,,,3,0,0,31,31,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_308.png,ESTATE,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,dice,,,,,,,,,,,5,0,0,32,32,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_32.png,JUNGLE,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,crown,,,,,,,,,,,5,0,0,33,33,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_302.png,FAMILY,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,taxi,,,,,,,,,,,2,0,0,34,34,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CASINO,3.565,1,,,,,,stimuli/images/PICTURE_688.png,CASINO,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,runner,,,,,,,,,,,1,0,0,35,35,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_147.png,MOMENT,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,hanger,,,,,,,,,,,6,0,0,36,36,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_285.png,ADVICE,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,carrot,,,,,,,,,,,2,0,0,37,37,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SAKE,1.564,1,,,,,,stimuli/images/PICTURE_314.png,SAKE,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,perfume,,,,,,,,,,,1,0,0,38,38,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_308.png,KIND,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,dice,,,,,,,,,,,6,0,0,39,39,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_744.png,SYSTEM,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,ring,,,,,,,,,,,5,0,0,40,40,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_708.png,PENNY,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,monkey,,,,,,,,,,,4,0,0,41,41,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_744.png,SAKE,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,ring,,,,,,,,,,,2,0,0,42,42,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FLIGHT,1.644,1,,,,,,stimuli/images/PICTURE_487.png,FLIGHT,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,basket,,,,,,,,,,,1,0,0,43,43,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_348.png,SPEECH,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,pepper,,,,,,,,,,,3,0,0,44,44,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_314.png,GODS,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,perfume,,,,,,,,,,,2,0,0,45,45,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_151.png,GIRL,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,tray,,,,,,,,,,,2,0,0,46,46,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,VALLEY,1.746,1,,,,,,stimuli/images/PICTURE_654.png,VALLEY,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,pencil,,,,,,,,,,,1,0,0,47,47,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_311.png,FRIEND,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,razor,,,,,,,,,,,4,0,0,48,48,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,1.582,0,,,,,,stimuli/images/PICTURE_667.png,BATH,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,daisy,,,,,,,,,,,1,0,0,49,49,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_692.png,MONTH,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,cherry,,,,,,,,,,,2,0,0,50,50,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_453.png,PLENTY,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,scissors,,,,,,,,,,,6,0,0,51,51,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LOVE,4.246,0,,,,,,stimuli/images/PICTURE_504.png,BODY,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,wheel,,,,,,,,,,,1,0,0,52,52,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_491.png,WRITER,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,rug,,,,,,,,,,,6,0,0,53,53,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CLIENT,2.164,1,,,,,,stimuli/images/PICTURE_708.png,CLIENT,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,monkey,,,,,,,,,,,1,0,0,54,54,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PLENTY,2.083,1,,,,,,stimuli/images/PICTURE_339.png,PLENTY,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,backpack,,,,,,,,,,,1,0,0,55,55,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_677.png,MILE,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,map,,,,,,,,,,,4,0,0,56,56,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_215.png,PLENTY,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,boot,,,,,,,,,,,4,0,0,57,57,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_203.png,ARTIST,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,cap,,,,,,,,,,,3,0,0,58,58,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_85.png,THING,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,diamond,,,,,,,,,,,2,0,0,59,59,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,stimuli/learn-block1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_327.png,SERIES,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,helmet,,,,,,0,0,0,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_147.png,WOMEN,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,hanger,,,,,,0,1,1,7,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_42.png,BOYS,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,pear,,,,,,0,2,2,55,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,ARTIST,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,wheel,,,,,,0,3,3,49,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_403.png,RIVER,5b69a09840003400016ff00f,30/07/1988,2020-08-13_12h30.40.215,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f35244c236a73485a84bc0c,1,,,,,,cathedral,,,,,,0,4,4,40,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
