consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,please enter your date of birth (dd/mm/yyyy),date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv
,,,,,,,,,,stimuli/images/PICTURE_339.png,PLENTY,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,backpack,,,,,,0,19,19,0,1,1,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_208.png,LOTS,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,microphone,,,,,,0,20,20,10,1,2,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_85.png,THING,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,diamond,,,,,,0,21,21,15,1,2,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_488.png,STYLE,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,sun,,,,,,0,22,22,33,1,4,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_177.png,CARS,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,mushroom,,,,,,0,23,23,35,1,4,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_311.png,BEAUTY,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,razor,,,,,,0,24,24,13,1,2,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_469.png,ARTIST,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,stool,,,,,,0,25,25,6,1,1,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_470.png,CASINO,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,motorbike,,,,,,0,26,26,36,1,4,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_248.png,DOZEN,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,cart,,,,,,0,27,27,39,1,4,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_677.png,MILE,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,map,,,,,,0,28,28,30,1,4,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_348.png,SPEECH,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,pepper,,,,,,0,29,29,20,1,3,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_708.png,CLIENT,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,monkey,,,,,,0,30,30,5,1,1,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_123.png,ADVICE,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,dart,,,,,,0,31,31,50,1,6,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_308.png,ESTATE,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,dice,,,,,,0,32,32,46,1,5,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_688.png,WOMEN,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,runner,,,,,,0,33,33,14,1,2,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_654.png,VALLEY,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,pencil,,,,,,0,34,34,1,1,1,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_744.png,SYSTEM,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,ring,,,,,,0,35,35,43,1,5,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_255.png,AREA,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,shovel,,,,,,0,36,36,22,1,3,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_744.png,SAKE,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,ring,,,,,,0,37,37,17,1,2,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_151.png,GIRL,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,tray,,,,,,0,38,38,19,1,2,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_487.png,FLIGHT,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,basket,,,,,,0,39,39,9,1,1,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_215.png,PLENTY,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,boot,,,,,,0,40,40,37,1,4,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_311.png,FRIEND,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,razor,,,,,,0,41,41,34,1,4,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_380.png,PHOTO,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,gorilla,,,,,,0,42,42,52,1,6,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_160.png,FEET,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,wheelbarrow,,,,,,0,43,43,58,1,6,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_469.png,LETTER,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,stool,,,,,,0,44,44,42,1,5,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_692.png,MONTH,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,cherry,,,,,,0,45,45,16,1,2,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_302.png,FAMILY,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,taxi,,,,,,0,46,46,18,1,2,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_147.png,MOMENT,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,hanger,,,,,,0,47,47,51,1,6,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_233.png,WOMEN,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,salt,,,,,,0,48,48,38,1,4,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_314.png,GODS,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,perfume,,,,,,0,49,49,11,1,2,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_449.png,THING,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,bench,,,,,,0,50,50,59,1,6,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_708.png,PENNY,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,monkey,,,,,,0,51,51,31,1,4,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_453.png,DUDE,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,scissors,,,,,,0,52,52,27,1,3,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_327.png,BEAUTY,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,helmet,,,,,,0,53,53,48,1,5,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_356.png,DANGER,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,pawn,,,,,,0,54,54,55,1,6,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_208.png,MONTH,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,microphone,,,,,,0,55,55,53,1,6,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_380.png,DEATH,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,gorilla,,,,,,0,56,56,49,1,5,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_160.png,LEADER,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,wheelbarrow,,,,,,0,57,57,3,1,1,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_233.png,IDEAS,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,salt,,,,,,0,58,58,28,1,3,0,,,,,,,,,,,
,,?,4.75286,0,,,,,,stimuli/images/PICTURE_285.png,ADVICE,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,carrot,,,,,,,,,,,2,0,0,0,0,12,1,,,,,,
,,?,0.00114,0,,,,,,stimuli/images/PICTURE_677.png,MILE,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,map,,,,,,,,,,,4,0,0,1,1,30,1,,,,,,
,,?,0.00092,0,,,,,,stimuli/images/PICTURE_667.png,BATH,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,daisy,,,,,,,,,,,1,0,0,2,2,4,1,,,,,,
,,WOMEN,5.06022,1,,,,,,stimuli/images/PICTURE_688.png,WOMEN,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,runner,,,,,,,,,,,2,0,0,3,3,14,1,,,,,,
,,?,0.000665,0,,,,,,stimuli/images/PICTURE_675.png,WEAPON,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,windmill,,,,,,,,,,,4,0,0,4,4,32,1,,,,,,
,,?,0.000445,0,,,,,,stimuli/images/PICTURE_470.png,CASINO,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,motorbike,,,,,,,,,,,4,0,0,5,5,36,1,,,,,,
,,ADVICE,6.713655,0,,,,,,stimuli/images/PICTURE_692.png,MONTH,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,cherry,,,,,,,,,,,2,0,0,6,6,16,1,,,,,,
,,?,0.00124,0,,,,,,stimuli/images/PICTURE_708.png,CLIENT,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,monkey,,,,,,,,,,,1,0,0,7,7,5,1,,,,,,
,,BEAUTY,4.212235,1,,,,,,stimuli/images/PICTURE_311.png,BEAUTY,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,razor,,,,,,,,,,,2,0,0,8,8,13,1,,,,,,
,,LOSS,6.799515,0,,,,,,stimuli/images/PICTURE_208.png,LOTS,5be61e64aa1dd8000142f043,12/12/1952,2020-09-10_07h27.42.506,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a37962074a409d4b91390,2,,,,,,microphone,,,,,,,,,,,2,0,0,9,9,10,1,,,,,,
